Customer_ID,Customer_Name,Gender,Age,City,Customer_Segment,Signup_Date
CUST0808,Customer_0808,Male,55,Pune,Regular,2024-11-16
CUST0809,Customer_0809,Female,59,Chennai,New,2025-03-10
CUST0810,Customer_0810,Female,49,Bengaluru,Regular,2025-09-27
CUST0811,Customer_0811,Other,56,Ahmedabad,Regular,2025-11-06
CUST0812,Customer_0812,Male,53,Pune,Regular,2025-02-11
CUST0813,Customer_0813,Female,57,Mumbai,Regular,2025-01-20
CUST0814,Customer_0814,Male,54,Nagpur,Regular,2025-11-01
CUST0815,Customer_0815,Male,50,Bengaluru,Regular,2025-07-22
CUST0816,Customer_0816,Male,53,Mumbai,New,2024-03-18
CUST0817,Customer_0817,Male,20,Kolkata,Regular,2024-07-12
CUST0818,Customer_0818,Female,26,Kolhapur,Regular,2024-10-11
CUST0819,Customer_0819,Female,25,Delhi,Regular,2025-06-10
CUST0820,Customer_0820,Female,50,Delhi,New,2025-06-07
CUST0821,Customer_0821,Male,23,Mumbai,New,2025-09-04
CUST0822,Customer_0822,Female,58,Nagpur,Premium,2024-06-04
CUST0823,Customer_0823,Female,56,Kolkata,Regular,2024-12-05
CUST0824,Customer_0824,Female,21,Ahmedabad,Premium,2024-05-04
CUST0825,Customer_0825,Male,30,Nagpur,Regular,2024-10-06
CUST0826,Customer_0826,Male,19,Chennai,Regular,2025-09-13
CUST0827,Customer_0827,Female,22,Delhi,Regular,2025-10-19
CUST0828,Customer_0828,Female,44,Chennai,Premium,2025-12-28
CUST0829,Customer_0829,Male,49,Pune,Regular,2025-11-04
CUST0830,Customer_0830,Female,38,Hyderabad,Regular,2024-05-07
CUST0831,Customer_0831,Female,25,Bengaluru,New,2024-11-09
CUST0832,Customer_0832,Female,55,Kolkata,Regular,2024-11-27
CUST0833,Customer_0833,Female,25,Nagpur,Regular,2024-05-29
CUST0834,Customer_0834,Female,20,Delhi,New,2025-03-29
CUST0835,Customer_0835,Male,20,Chennai,New,2024-02-05
CUST0836,Customer_0836,Female,39,Kolhapur,Regular,2025-11-15
CUST0837,Customer_0837,Male,23,Pune,New,2025-02-23
CUST0838,Customer_0838,Female,19,Bengaluru,New,2024-01-22
CUST0839,Customer_0839,Male,40,Bengaluru,Regular,2024-07-24
CUST0840,Customer_0840,Male,19,Nagpur,Premium,2025-09-30
CUST0841,Customer_0841,Female,55,Kolkata,Regular,2024-12-21
CUST0842,Customer_0842,Male,34,Ahmedabad,New,2025-03-15
CUST0843,Customer_0843,Female,52,Kolhapur,New,2025-12-29
CUST0844,Customer_0844,Other,51,Nagpur,Regular,2024-04-05
CUST0845,Customer_0845,Female,40,Chennai,Regular,2024-06-12
CUST0846,Customer_0846,Female,47,Hyderabad,Regular,2024-05-27
CUST0847,Customer_0847,Female,25,Mumbai,Regular,2025-06-13
CUST0848,Customer_0848,Other,39,Ahmedabad,Regular,2024-10-20
CUST0849,Customer_0849,Male,53,Kolkata,New,2024-07-13
CUST0850,Customer_0850,Male,22,Pune,Regular,2025-10-24
CUST0851,Customer_0851,Female,30,Ahmedabad,New,2025-04-24
CUST0852,Customer_0852,Male,46,Delhi,Premium,2024-05-02
CUST0853,Customer_0853,Female,48,Kolkata,Regular,2025-02-03
CUST0854,Customer_0854,Male,33,Hyderabad,Regular,2025-11-29
CUST0855,Customer_0855,Female,59,Delhi,New,2025-03-27
CUST0856,Customer_0856,Female,47,Ahmedabad,New,2025-10-22
CUST0857,Customer_0857,Female,33,Mumbai,Regular,2024-04-13
CUST0858,Customer_0858,Male,29,Mumbai,New,2025-04-06
CUST0859,Customer_0859,Male,34,Hyderabad,Regular,2025-12-18
CUST0860,Customer_0860,Female,33,Bengaluru,New,2025-12-10
CUST0861,Customer_0861,Male,29,Kolhapur,Regular,2025-01-30
CUST0862,Customer_0862,Female,25,Pune,Regular,2024-12-02
CUST0863,Customer_0863,Male,37,Bengaluru,Regular,2025-08-21
CUST0864,Customer_0864,Female,20,Mumbai,Regular,2024-05-21
CUST0865,Customer_0865,Female,33,Mumbai,New,2024-11-12
CUST0866,Customer_0866,Male,47,Chennai,New,2025-12-11
CUST0867,Customer_0867,Female,40,Delhi,Regular,2025-07-11
CUST0868,Customer_0868,Female,45,Ahmedabad,Regular,2025-06-10
CUST0869,Customer_0869,Male,57,Pune,Regular,2025-07-09
CUST0870,Customer_0870,Male,22,Hyderabad,New,2025-02-04
CUST0871,Customer_0871,Female,37,Ahmedabad,New,2025-11-11
CUST0872,Customer_0872,Female,57,Chennai,New,2024-11-05
CUST0873,Customer_0873,Male,18,Mumbai,Premium,2025-05-09
CUST0874,Customer_0874,Female,47,Hyderabad,New,2025-07-09
CUST0875,Customer_0875,Female,38,Mumbai,Regular,2025-09-01
CUST0876,Customer_0876,Female,37,Pune,New,2024-04-18
CUST0877,Customer_0877,Male,23,Delhi,Regular,2025-01-06
CUST0878,Customer_0878,Male,39,Ahmedabad,Regular,2025-09-07
CUST0879,Customer_0879,Female,35,Ahmedabad,Premium,2024-07-24
CUST0880,Customer_0880,Female,25,Bengaluru,Premium,2024-02-12
CUST0881,Customer_0881,Female,56,Hyderabad,Regular,2024-09-01
CUST0882,Customer_0882,Male,49,Kolhapur,Premium,2024-10-13
CUST0883,Customer_0883,Female,50,Chennai,Premium,2024-12-20
CUST0884,Customer_0884,Female,33,Kolhapur,Regular,2025-04-20
CUST0885,Customer_0885,Male,29,Bengaluru,Regular,2024-03-23
CUST0886,Customer_0886,Female,55,Pune,New,2024-04-19
CUST0887,Customer_0887,Male,51,Chennai,Regular,2024-07-08
CUST0888,Customer_0888,Female,31,Delhi,New,2024-09-07
CUST0889,Customer_0889,Female,53,Kolhapur,New,2025-12-24
CUST0890,Customer_0890,Female,50,Delhi,Premium,2024-10-17
CUST0891,Customer_0891,Male,40,Kolhapur,Regular,2025-10-06
CUST0892,Customer_0892,Male,19,Delhi,Regular,2024-07-19
CUST0893,Customer_0893,Male,58,Kolhapur,Regular,2024-11-21
CUST0894,Customer_0894,Female,38,Delhi,Premium,2025-05-25
CUST0895,Customer_0895,Male,19,Bengaluru,Premium,2025-02-12
CUST0896,Customer_0896,Female,44,Kolkata,New,2025-08-29
CUST0897,Customer_0897,Female,26,Chennai,New,2025-05-22
CUST0898,Customer_0898,Male,18,Hyderabad,Regular,2025-08-23
CUST0899,Customer_0899,Female,28,Pune,New,2024-03-12
CUST0900,Customer_0900,Female,20,Nagpur,New,2024-09-03
CUST0901,Customer_0901,Female,40,Mumbai,Regular,2025-10-02
CUST0902,Customer_0902,Female,43,Hyderabad,Regular,2025-12-24
CUST0903,Customer_0903,Female,21,Mumbai,Regular,2025-08-30
CUST0904,Customer_0904,Male,35,Chennai,Regular,2025-08-09
CUST0905,Customer_0905,Female,23,Hyderabad,Regular,2025-07-19
CUST0906,Customer_0906,Male,52,Delhi,New,2024-12-09
CUST0907,Customer_0907,Male,39,Delhi,New,2024-02-23
CUST0908,Customer_0908,Female,60,Nagpur,Regular,2025-12-30
CUST0909,Customer_0909,Female,32,Mumbai,Regular,2025-06-11
CUST0910,Customer_0910,Female,39,Pune,Regular,2025-09-02
CUST0911,Customer_0911,Male,54,Chennai,New,2025-06-15
CUST0912,Customer_0912,Female,59,Delhi,Regular,2025-07-11
CUST0913,Customer_0913,Male,29,Kolkata,Regular,2024-07-11
CUST0914,Customer_0914,Female,59,Bengaluru,Regular,2024-02-27
CUST0915,Customer_0915,Male,55,Bengaluru,Regular,2025-03-12
CUST0916,Customer_0916,Female,35,Kolhapur,Premium,2024-04-20
CUST0917,Customer_0917,Female,52,Pune,Regular,2024-05-08
CUST0918,Customer_0918,Male,47,Bengaluru,Regular,2025-12-06
CUST0919,Customer_0919,Male,41,Kolhapur,Premium,2024-11-21
CUST0920,Customer_0920,Female,59,Mumbai,Regular,2024-01-08
CUST0921,Customer_0921,Male,47,Delhi,Regular,2024-01-29
CUST0922,Customer_0922,Male,31,Delhi,Regular,2024-04-21
CUST0923,Customer_0923,Male,23,Kolkata,Regular,2025-11-03
CUST0924,Customer_0924,Male,20,Hyderabad,New,2024-05-10
CUST0925,Customer_0925,Female,33,Bengaluru,Regular,2024-07-06
CUST0926,Customer_0926,Female,24,Mumbai,Premium,2025-11-05
CUST0927,Customer_0927,Female,31,Ahmedabad,Premium,2025-12-09
CUST0928,Customer_0928,Male,26,Bengaluru,Regular,2025-04-19
CUST0929,Customer_0929,Male,32,Pune,Regular,2024-12-29
CUST0930,Customer_0930,Female,38,Hyderabad,New,2024-07-22
CUST0931,Customer_0931,Female,52,Bengaluru,Premium,2024-07-30
CUST0932,Customer_0932,Male,19,Mumbai,Premium,2025-09-12
CUST0933,Customer_0933,Other,44,Bengaluru,Regular,2024-10-02
CUST0934,Customer_0934,Male,19,Pune,Regular,2024-03-13
CUST0935,Customer_0935,Female,52,Ahmedabad,Regular,2025-11-09
CUST0936,Customer_0936,Female,35,Chennai,Regular,2024-08-30
CUST0937,Customer_0937,Female,31,Nagpur,New,2024-04-11
CUST0938,Customer_0938,Male,37,Ahmedabad,Regular,2025-11-15
CUST0939,Customer_0939,Female,35,Kolhapur,Regular,2024-06-19
CUST0940,Customer_0940,Male,27,Bengaluru,Regular,2025-10-14
CUST0941,Customer_0941,Female,42,Delhi,Regular,2024-07-06
CUST0942,Customer_0942,Male,19,Kolkata,Premium,2025-03-16
CUST0943,Customer_0943,Male,42,Delhi,New,2024-03-26
CUST0944,Customer_0944,Male,50,Ahmedabad,Regular,2025-04-20
CUST0945,Customer_0945,Female,53,Delhi,Regular,2024-02-21
CUST0946,Customer_0946,Female,48,Mumbai,Regular,2024-04-20
CUST0947,Customer_0947,Female,31,Delhi,Regular,2024-02-12
CUST0948,Customer_0948,Male,18,Hyderabad,New,2024-07-29
CUST0949,Customer_0949,Male,33,Chennai,New,2024-07-18
CUST0950,Customer_0950,Male,20,Bengaluru,Regular,2025-09-18
CUST0951,Customer_0951,Male,52,Delhi,Regular,2024-01-26
CUST0952,Customer_0952,Male,58,Pune,New,2024-10-25
CUST0953,Customer_0953,Female,23,Chennai,Regular,2024-03-17
CUST0954,Customer_0954,Male,42,Chennai,Regular,2024-05-16
CUST0955,Customer_0955,Female,30,Delhi,Regular,2024-01-20
CUST0956,Customer_0956,Female,51,Chennai,Regular,2025-03-15
CUST0957,Customer_0957,Male,25,Kolkata,New,2024-07-29
CUST0958,Customer_0958,Female,38,Delhi,New,2025-07-04
CUST0959,Customer_0959,Female,51,Mumbai,Regular,2025-03-10
CUST0960,Customer_0960,Male,21,Ahmedabad,Regular,2024-07-25
CUST0961,Customer_0961,Female,42,Hyderabad,Regular,2025-03-14
CUST0962,Customer_0962,Male,32,Nagpur,Regular,2025-10-27
CUST0963,Customer_0963,Female,21,Kolhapur,Regular,2024-02-11
CUST0964,Customer_0964,Female,29,Chennai,Premium,2025-02-14
CUST0965,Customer_0965,Female,49,Mumbai,Regular,2025-06-06
CUST0966,Customer_0966,Female,49,Bengaluru,Regular,2025-09-01
CUST0967,Customer_0967,Male,45,Bengaluru,Regular,2025-03-02
CUST0968,Customer_0968,Female,30,Kolhapur,New,2024-10-01
CUST0969,Customer_0969,Male,48,Hyderabad,Regular,2025-03-23
CUST0970,Customer_0970,Male,31,Chennai,New,2025-01-03
CUST0971,Customer_0971,Male,37,Kolkata,Premium,2024-08-07
CUST0972,Customer_0972,Male,35,Kolhapur,Regular,2025-07-30
CUST0973,Customer_0973,Male,46,Hyderabad,Regular,2024-08-19
CUST0974,Customer_0974,Female,23,Chennai,Regular,2024-11-23
CUST0975,Customer_0975,Female,49,Mumbai,New,2025-03-18
CUST0976,Customer_0976,Female,46,Ahmedabad,New,2024-02-21
CUST0977,Customer_0977,Male,60,Kolkata,Regular,2025-01-10
CUST0978,Customer_0978,Female,19,Nagpur,New,2024-09-19
CUST0979,Customer_0979,Male,40,Bengaluru,Regular,2024-09-23
CUST0980,Customer_0980,Male,36,Pune,Premium,2024-12-24
CUST0981,Customer_0981,Female,48,Mumbai,Premium,2024-11-12
CUST0982,Customer_0982,Male,22,Bengaluru,Regular,2024-11-19
CUST0983,Customer_0983,Female,36,Delhi,New,2025-10-27
CUST0984,Customer_0984,Female,51,Pune,Premium,2025-10-13
CUST0985,Customer_0985,Male,27,Bengaluru,Premium,2025-07-16
CUST0986,Customer_0986,Male,42,Hyderabad,New,2025-09-20
CUST0987,Customer_0987,Male,19,Kolkata,Regular,2025-02-24
CUST0988,Customer_0988,Female,28,Bengaluru,New,2024-02-15
CUST0989,Customer_0989,Female,48,Nagpur,Regular,2025-08-22
CUST0990,Customer_0990,Male,32,Ahmedabad,Premium,2025-12-20
CUST0991,Customer_0991,Male,26,Hyderabad,New,2024-09-25
CUST0992,Customer_0992,Male,40,Mumbai,Premium,2025-08-23
CUST0993,Customer_0993,Female,36,Mumbai,Regular,2025-01-15
CUST0994,Customer_0994,Male,26,Mumbai,Premium,2024-04-27
CUST0995,Customer_0995,Female,52,Mumbai,Regular,2025-07-19
CUST0996,Customer_0996,Female,38,Ahmedabad,Regular,2024-04-25
CUST0997,Customer_0997,Male,26,Bengaluru,New,2025-09-21
CUST0998,Customer_0998,Female,45,Chennai,Regular,2024-09-16
CUST0999,Customer_0999,Male,24,Bengaluru,New,2024-03-15
CUST1000,Customer_1000,Female,33,Delhi,Premium,2025-04-24
