Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount_Pct,Payment_Method,Order_Status,Campaign_ID,Unit_Price,Unit_Cost,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit,Profit_Margin_Pct
ORD01902,2025-05-24,CUST0898,P002,1,0.0,Net Banking,Cancelled,CMP003,6053,3796.4,6053,0.0,6053.0,3796.4,2256.6,37.280687262514455
ORD01903,2025-09-16,CUST0799,P018,4,5.0,COD,Delivered,CMP002,6660,5091.78,26640,1332.0,25308.0,20367.12,4940.880000000001,19.52299668089142
ORD01904,2025-02-16,CUST0876,P001,2,0.0,UPI,Delivered,CMP001,6748,4695.17,13496,0.0,13496.0,9390.34,4105.66,30.421310017783043
ORD01905,2025-12-17,CUST0737,P018,1,15.0,Credit Card,Delivered,CMP001,6660,5091.78,6660,999.0,5661.0,5091.78,569.2200000000003,10.055113937466883
ORD01906,2025-01-13,CUST0286,P008,1,25.0,Credit Card,Delivered,CMP004,3129,1758.81,3129,782.25,2346.75,1758.81,587.94,25.05337168424417
ORD01907,2025-07-27,CUST0204,P011,2,5.0,Debit Card,Delivered,CMP004,7881,6026.38,15762,788.1,14973.9,12052.76,2921.1399999999994,19.508210953726145
ORD01908,2025-11-07,CUST0684,P024,1,0.0,COD,Delivered,CMP002,972,537.49,972,0.0,972.0,537.49,434.51,44.702674897119344
ORD01909,2025-08-23,CUST0524,P024,2,10.0,Debit Card,Delivered,CMP003,972,537.49,1944,194.4,1749.6,1074.98,674.6199999999999,38.55852766346593
ORD01910,2025-05-29,CUST0819,P015,3,20.0,Net Banking,Delivered,CMP002,5978,4066.66,17934,3586.8,14347.2,12199.98,2147.220000000001,14.966125794580135
ORD01911,2025-11-18,CUST0121,P016,1,10.0,UPI,Delivered,CMP005,7713,5310.71,7713,771.3,6941.7,5310.71,1630.9899999999998,23.495541437976286
ORD01912,2025-06-04,CUST0945,P017,1,0.0,Debit Card,Cancelled,CMP005,4817,3075.17,4817,0.0,4817.0,3075.17,1741.83,36.16005812746523
ORD01913,2025-06-15,CUST0756,P017,2,25.0,Debit Card,Delivered,CMP006,4817,3075.17,9634,2408.5,7225.5,6150.34,1075.1599999999999,14.880077503286968
ORD01914,2025-03-31,CUST0664,P012,1,15.0,Net Banking,Cancelled,CMP001,5080,2793.69,5080,762.0,4318.0,2793.69,1524.31,35.301296896711435
ORD01915,2025-07-05,CUST0664,P010,1,0.0,Credit Card,Delivered,CMP004,3310,2109.97,3310,0.0,3310.0,2109.97,1200.0300000000002,36.254682779456196
ORD01916,2025-11-14,CUST0188,P020,4,20.0,Credit Card,Cancelled,CMP006,7452,4168.44,29808,5961.6,23846.4,16673.76,7172.640000000003,30.078502415458946
ORD01917,2025-12-24,CUST0907,P006,1,,Net Banking,Delivered,CMP004,4933,3611.45,4933,493.3,4439.7,3611.45,828.25,18.655539788724465
ORD01918,2025-06-23,CUST0013,P008,1,5.0,Credit Card,Delivered,CMP002,3129,1758.81,3129,156.45,2972.55,1758.81,1213.7400000000002,40.831609224403294
ORD01919,2025-08-05,CUST0603,P013,4,,Net Banking,Delivered,CMP004,6435,4995.55,25740,2574.0,23166.0,19982.2,3183.7999999999993,13.743417076750408
ORD01920,2025-09-21,CUST0200,P002,4,20.0,Credit Card,Delivered,CMP004,6053,3796.4,24212,4842.4,19369.6,15185.6,4183.999999999998,21.60085907814306
ORD01921,2025-04-07,CUST0586,P019,3,10.0,Net Banking,Delivered,CMP003,7745,4299.97,23235,2323.5,20911.5,12899.91,8011.59,38.31188580446166
ORD01922,2025-04-27,CUST0768,P022,3,0.0,Credit Card,Delivered,CMP001,5915,3970.45,17745,0.0,17745.0,11911.349999999999,5833.6500000000015,32.87489433643281
ORD01923,2025-07-18,CUST0456,P010,4,25.0,Debit Card,Delivered,CMP004,3310,2109.97,13240,3310.0,9930.0,8439.88,1490.1200000000008,15.0062437059416
ORD01924,2025-11-16,CUST0448,P004,4,0.0,Debit Card,Delivered,CMP005,2776,1530.45,11104,0.0,11104.0,6121.8,4982.2,44.86851585014409
ORD01925,2025-01-21,CUST0788,P012,1,15.0,Credit Card,Delivered,CMP006,5080,2793.69,5080,762.0,4318.0,2793.69,1524.31,35.301296896711435
ORD01926,2025-07-19,CUST0840,P018,3,10.0,Net Banking,Delivered,CMP002,6660,5091.78,19980,1998.0,17982.0,15275.34,2706.66,15.052052052052051
ORD01927,2025-12-07,CUST0841,P007,1,0.0,Debit Card,Delivered,CMP004,5886,3178.13,5886,0.0,5886.0,3178.13,2707.87,46.005266734624534
ORD01928,2025-09-05,CUST0071,P020,1,0.0,UPI,Delivered,CMP001,7452,4168.44,7452,0.0,7452.0,4168.44,3283.5600000000004,44.06280193236716
ORD01929,2025-10-03,CUST0590,P024,2,20.0,Credit Card,Returned,CMP006,972,537.49,1944,388.8,1555.2,1074.98,480.22,30.87834362139918
ORD01930,2025-09-21,CUST0796,P024,2,5.0,UPI,Delivered,CMP001,972,537.49,1944,97.2,1846.8,1074.98,771.8199999999999,41.79228936538878
ORD01931,2025-02-27,CUST0130,P023,2,10.0,UPI,Returned,CMP002,5137,3830.78,10274,1027.4,9246.6,7661.56,1585.04,17.141868362425107
ORD01932,2025-10-29,CUST0889,P025,2,10.0,COD,Delivered,CMP001,7392,5142.33,14784,1478.4,13305.6,10284.66,3020.9400000000005,22.704274891774894
ORD01933,2025-01-31,CUST0043,P004,2,15.0,UPI,Cancelled,CMP004,2776,1530.45,5552,832.8,4719.2,3060.9,1658.2999999999997,35.13943041193422
ORD01934,2025-09-06,CUST0520,P007,2,10.0,UPI,Delivered,CMP002,5886,3178.13,11772,1177.2,10594.8,6356.26,4238.539999999999,40.00585192736059
ORD01935,2025-04-03,CUST0013,P010,4,5.0,COD,Delivered,CMP005,3310,2109.97,13240,662.0,12578.0,8439.88,4138.120000000001,32.89966608363811
ORD01936,2025-09-22,CUST0725,P015,1,5.0,COD,Delivered,CMP003,5978,4066.66,5978,298.9,5679.1,4066.66,1612.4400000000005,28.392526984909587
ORD01937,2025-09-28,CUST0623,P012,1,20.0,COD,Delivered,CMP003,5080,2793.69,5080,1016.0,4064.0,2793.69,1270.31,31.257627952755907
ORD01938,2025-04-04,CUST0988,P001,2,10.0,Net Banking,Delivered,CMP002,6748,4695.17,13496,1349.6,12146.4,9390.34,2756.0599999999995,22.69034446420338
ORD01939,2025-06-03,CUST0803,P020,2,0.0,COD,Returned,CMP001,7452,4168.44,14904,0.0,14904.0,8336.88,6567.120000000001,44.06280193236716
ORD01940,2025-10-12,CUST0535,P018,3,20.0,Net Banking,Cancelled,CMP002,6660,5091.78,19980,3996.0,15984.0,15275.34,708.6599999999999,4.433558558558557
ORD01941,2025-03-21,CUST0302,P025,2,15.0,Credit Card,Delivered,CMP004,7392,5142.33,14784,2217.6,12566.4,10284.66,2281.74,18.157467532467532
ORD01942,2025-10-19,CUST0766,P016,2,0.0,Net Banking,Shipped,CMP003,7713,5310.71,15426,0.0,15426.0,10621.42,4804.58,31.145987294178656
ORD01943,2025-03-25,CUST0527,P005,1,25.0,Credit Card,Shipped,CMP001,1046,807.54,1046,261.5,784.5,807.54,-23.039999999999964,-2.9369024856596515
ORD01944,2025-12-31,CUST0642,P019,2,15.0,COD,Delivered,CMP003,7745,4299.97,15490,2323.5,13166.5,8599.94,4566.5599999999995,34.683173204724106
ORD01945,2025-02-06,CUST0573,P004,2,0.0,COD,Cancelled,CMP001,2776,1530.45,5552,0.0,5552.0,3060.9,2491.1,44.86851585014409
ORD01946,2025-12-08,CUST0115,P006,4,0.0,Credit Card,Delivered,CMP003,4933,3611.45,19732,0.0,19732.0,14445.8,5286.200000000001,26.78998580985202
ORD01947,2025-11-23,CUST0460,P017,2,15.0,Debit Card,Delivered,CMP006,4817,3075.17,9634,1445.1,8188.9,6150.34,2038.5599999999995,24.894186032312028
ORD01948,2025-08-20,CUST0832,P007,2,15.0,Net Banking,Delivered,CMP002,5886,3178.13,11772,1765.8,10006.2,6356.26,3649.9400000000005,36.47678439367592
ORD01949,2025-04-03,CUST0505,P024,1,0.0,UPI,Cancelled,CMP005,972,537.49,972,0.0,972.0,537.49,434.51,44.702674897119344
ORD01950,2025-12-02,CUST0308,P023,2,5.0,COD,Delivered,CMP005,5137,3830.78,10274,513.7,9760.3,7661.56,2098.739999999999,21.502822659139564
ORD01951,2025-04-12,CUST0932,P007,1,5.0,Net Banking,Delivered,CMP003,5886,3178.13,5886,294.3,5591.7,3178.13,2413.5699999999997,43.16343866802582
ORD01952,2025-06-15,CUST0963,P009,1,10.0,Net Banking,Delivered,CMP004,1097,712.85,1097,109.7,987.3,712.85,274.44999999999993,27.798035045072417
ORD01953,2025-06-08,CUST0325,P013,3,0.0,COD,Delivered,CMP003,6435,4995.55,19305,0.0,19305.0,14986.650000000001,4318.3499999999985,22.36907536907536
ORD01954,2025-01-14,CUST0579,P020,1,0.0,Credit Card,Delivered,CMP002,7452,4168.44,7452,0.0,7452.0,4168.44,3283.5600000000004,44.06280193236716
ORD01955,2025-08-13,CUST0761,P014,1,10.0,COD,Delivered,CMP005,6801,4221.32,6801,680.1,6120.9,4221.32,1899.58,31.034325017562775
ORD01956,2025-03-14,CUST0175,P016,1,15.0,Net Banking,Delivered,CMP004,7713,5310.71,7713,1156.95,6556.05,5310.71,1245.3400000000001,18.995279169621952
ORD01957,2025-09-06,CUST0851,P023,2,10.0,Debit Card,Delivered,CMP006,5137,3830.78,10274,1027.4,9246.6,7661.56,1585.04,17.141868362425107
ORD01958,2025-04-01,CUST0514,P009,1,5.0,Credit Card,Delivered,CMP004,1097,712.85,1097,54.85,1042.15,712.85,329.30000000000007,31.59813846375282
ORD01959,2025-08-04,CUST0172,P015,1,10.0,COD,Cancelled,CMP003,5978,4066.66,5978,597.8,5380.2,4066.66,1313.54,24.41433403962678
ORD01960,2025-03-31,CUST0997,P005,3,5.0,UPI,Shipped,CMP005,1046,807.54,3138,156.9,2981.1,2422.62,558.48,18.73402435342659
ORD01961,2025-01-29,CUST0960,P018,2,25.0,COD,Delivered,CMP004,6660,5091.78,13320,3330.0,9990.0,10183.56,-193.5599999999995,-1.9375375375375326
ORD01962,2025-11-01,CUST0502,P021,4,15.0,Net Banking,Delivered,CMP004,5045,2967.68,20180,3027.0,17153.0,11870.72,5282.280000000001,30.7950795779164
ORD01963,2025-08-08,CUST0977,P020,4,0.0,Net Banking,Returned,CMP005,7452,4168.44,29808,0.0,29808.0,16673.76,13134.240000000002,44.06280193236716
ORD01964,2025-11-24,CUST0334,P008,2,5.0,UPI,Delivered,CMP006,3129,1758.81,6258,312.9,5945.1,3517.62,2427.4800000000005,40.831609224403294
ORD01965,2025-08-03,CUST0284,P015,2,10.0,Credit Card,Delivered,CMP002,5978,4066.66,11956,1195.6,10760.4,8133.32,2627.08,24.41433403962678
ORD01966,2025-08-09,CUST0475,P021,3,10.0,Net Banking,Delivered,CMP002,5045,2967.68,15135,1513.5,13621.5,8903.039999999999,4718.460000000001,34.639797379143275
ORD01967,2025-02-11,CUST0054,P025,2,10.0,Credit Card,Delivered,CMP004,7392,5142.33,14784,1478.4,13305.6,10284.66,3020.9400000000005,22.704274891774894
ORD01968,2025-05-15,CUST0458,P009,2,15.0,Credit Card,Delivered,CMP003,1097,712.85,2194,329.1,1864.9,1425.7,439.20000000000005,23.550860635959033
ORD01969,2025-02-11,CUST0579,P019,4,15.0,COD,Delivered,CMP004,7745,4299.97,30980,4647.0,26333.0,17199.88,9133.119999999999,34.683173204724106
ORD01970,2025-06-13,CUST0420,P022,4,10.0,Credit Card,Delivered,CMP003,5915,3970.45,23660,2366.0,21294.0,15881.8,5412.200000000001,25.416549262703114
ORD01971,2025-12-27,CUST0614,P006,1,20.0,Net Banking,Delivered,CMP003,4933,3611.45,4933,986.6,3946.4,3611.45,334.9500000000003,8.487482262315028
ORD01972,2025-10-10,CUST0632,P004,3,15.0,Net Banking,Cancelled,CMP001,2776,1530.45,8328,1249.2,7078.8,4591.35,2487.45,35.13943041193423
ORD01973,2025-02-27,CUST0703,P011,1,15.0,Debit Card,Delivered,CMP004,7881,6026.38,7881,1182.15,6698.85,6026.38,672.4700000000003,10.038588712988053
ORD01974,2025-10-29,CUST0409,P010,2,25.0,Credit Card,Delivered,CMP001,3310,2109.97,6620,1655.0,4965.0,4219.94,745.0600000000004,15.0062437059416
ORD01975,2025-11-18,CUST0982,P003,3,5.0,Debit Card,Delivered,CMP004,5857,3883.91,17571,878.55,16692.45,11651.73,5040.720000000001,30.19760430613841
ORD01976,2025-01-25,CUST0304,P001,1,5.0,COD,Delivered,CMP006,6748,4695.17,6748,337.4,6410.6,4695.17,1715.4300000000003,26.759273702929526
ORD01977,2025-03-14,CUST0935,P012,2,20.0,Debit Card,Delivered,CMP002,5080,2793.69,10160,2032.0,8128.0,5587.38,2540.62,31.257627952755907
ORD01978,2025-05-09,CUST0559,P023,1,15.0,Credit Card,Delivered,CMP001,5137,3830.78,5137,770.55,4366.45,3830.78,535.6699999999996,12.267860619038341
ORD01979,2025-03-28,CUST0222,P015,4,20.0,Net Banking,Delivered,CMP001,5978,4066.66,23912,4782.4,19129.6,16266.64,2862.959999999999,14.966125794580124
ORD01980,2025-11-26,CUST0533,P015,1,0.0,COD,Delivered,CMP002,5978,4066.66,5978,0.0,5978.0,4066.66,1911.3400000000001,31.972900635664104
ORD01981,2025-06-02,CUST0158,P021,1,10.0,Credit Card,Delivered,CMP002,5045,2967.68,5045,504.5,4540.5,2967.68,1572.8200000000002,34.639797379143275
ORD01982,2025-07-01,CUST0348,P014,3,0.0,COD,Shipped,CMP003,6801,4221.32,20403,0.0,20403.0,12663.96,7739.040000000001,37.930892515806505
ORD01983,2025-05-05,CUST0159,P007,1,10.0,UPI,Shipped,CMP003,5886,3178.13,5886,588.6,5297.4,3178.13,2119.2699999999995,40.00585192736059
ORD01984,2025-03-08,CUST0889,P017,3,0.0,Credit Card,Delivered,CMP002,4817,3075.17,14451,0.0,14451.0,9225.51,5225.49,36.16005812746523
ORD01985,2025-01-06,CUST0884,P024,2,0.0,UPI,Shipped,CMP005,972,537.49,1944,0.0,1944.0,1074.98,869.02,44.702674897119344
ORD01986,2025-05-05,CUST0922,P019,2,0.0,Debit Card,Delivered,CMP006,7745,4299.97,15490,0.0,15490.0,8599.94,6890.0599999999995,44.48069722401549
ORD01987,2025-11-10,CUST0235,P007,4,10.0,Credit Card,Shipped,CMP002,5886,3178.13,23544,2354.4,21189.6,12712.52,8477.079999999998,40.00585192736059
ORD01988,2025-11-22,CUST0662,P003,1,5.0,UPI,Delivered,CMP005,5857,3883.91,5857,292.85,5564.15,3883.91,1680.2399999999998,30.197604306138402
ORD01989,2025-02-22,CUST0405,P003,2,0.0,Net Banking,Delivered,CMP001,5857,3883.91,11714,0.0,11714.0,7767.82,3946.1800000000003,33.68772409083148
ORD01990,2025-03-07,CUST0257,P025,3,5.0,Debit Card,Delivered,CMP002,7392,5142.33,22176,1108.8,21067.2,15426.99,5640.210000000001,26.772470950102534
ORD01991,2025-11-10,CUST0677,P018,4,0.0,Credit Card,Shipped,CMP004,6660,5091.78,26640,0.0,26640.0,20367.12,6272.880000000001,23.54684684684685
ORD01992,2025-03-23,CUST0589,P020,2,20.0,Credit Card,Delivered,CMP002,7452,4168.44,14904,2980.8,11923.2,8336.88,3586.3200000000015,30.078502415458946
ORD01993,2025-03-28,CUST0597,P022,4,5.0,Net Banking,Delivered,CMP001,5915,3970.45,23660,1183.0,22477.0,15881.8,6595.200000000001,29.341994038350315
ORD01994,2025-01-02,CUST0558,P014,1,5.0,Net Banking,Shipped,CMP002,6801,4221.32,6801,340.05,6460.95,4221.32,2239.63,34.66409738505948
ORD01995,2025-07-23,CUST0905,P003,3,20.0,UPI,Delivered,CMP006,5857,3883.91,17571,3514.2,14056.8,11651.73,2405.0699999999997,17.109655113539354
ORD01996,2025-05-30,CUST0913,P007,4,10.0,UPI,Delivered,CMP001,5886,3178.13,23544,2354.4,21189.6,12712.52,8477.079999999998,40.00585192736059
ORD01997,2025-10-20,CUST0047,P007,2,15.0,UPI,Delivered,CMP005,5886,3178.13,11772,1765.8,10006.2,6356.26,3649.9400000000005,36.47678439367592
ORD01998,2025-04-13,CUST0213,P005,2,10.0,COD,Cancelled,CMP005,1046,807.54,2092,209.2,1882.8,1615.08,267.72,14.219247928616955
ORD01999,2025-01-24,CUST0479,P003,2,20.0,Debit Card,Shipped,CMP001,5857,3883.91,11714,2342.8,9371.2,7767.82,1603.380000000001,17.109655113539365
ORD02000,2025-07-31,CUST0487,P018,3,0.0,Credit Card,Shipped,CMP002,6660,5091.78,19980,0.0,19980.0,15275.34,4704.66,23.546846846846847
ORD02001,2025-03-06,CUST0571,P015,1,25.0,Debit Card,Delivered,CMP002,5978,4066.66,5978,1494.5,4483.5,4066.66,416.84000000000015,9.297200847552139
ORD02002,2025-07-28,CUST0566,P020,2,20.0,Net Banking,Delivered,CMP001,7452,4168.44,14904,2980.8,11923.2,8336.88,3586.3200000000015,30.078502415458946
ORD02003,2025-09-08,CUST0342,P014,4,10.0,Debit Card,Delivered,CMP001,6801,4221.32,27204,2720.4,24483.6,16885.28,7598.32,31.034325017562775
ORD02004,2025-04-27,CUST0524,P004,2,10.0,Debit Card,Delivered,CMP002,2776,1530.45,5552,555.2,4996.8,3060.9,1935.9,38.74279538904899
ORD02005,2025-04-26,CUST0704,P024,4,10.0,UPI,Delivered,CMP001,972,537.49,3888,388.8,3499.2,2149.96,1349.2399999999998,38.55852766346593
ORD02006,2025-08-25,CUST0503,P008,2,0.0,Net Banking,Delivered,CMP001,3129,1758.81,6258,0.0,6258.0,3517.62,2740.38,43.79002876318312
ORD02007,2025-04-15,CUST0006,P021,1,0.0,Debit Card,Cancelled,CMP003,5045,2967.68,5045,0.0,5045.0,2967.68,2077.32,41.17581764122894
ORD02008,2025-09-16,CUST0821,P013,1,25.0,Credit Card,Returned,CMP002,6435,4995.55,6435,1608.75,4826.25,4995.55,-169.30000000000018,-3.507899507899512
ORD02009,2025-02-15,CUST0144,P022,1,10.0,UPI,Delivered,CMP006,5915,3970.45,5915,591.5,5323.5,3970.45,1353.0500000000002,25.416549262703114
ORD02010,2025-11-07,CUST0858,P008,1,5.0,Debit Card,Delivered,CMP002,3129,1758.81,3129,156.45,2972.55,1758.81,1213.7400000000002,40.831609224403294
ORD02011,2025-11-27,CUST0261,P015,2,15.0,Net Banking,Delivered,CMP004,5978,4066.66,11956,1793.4,10162.6,8133.32,2029.2800000000007,19.968118394898948
ORD02012,2025-08-04,CUST0585,P017,2,10.0,Credit Card,Delivered,CMP006,4817,3075.17,9634,963.4,8670.6,6150.34,2520.26,29.066731252739142
ORD02013,2025-10-28,CUST0686,P005,2,0.0,Net Banking,Delivered,CMP001,1046,807.54,2092,0.0,2092.0,1615.08,476.9200000000001,22.797323135755263
ORD02014,2025-11-29,CUST0232,P020,4,15.0,Net Banking,Delivered,CMP003,7452,4168.44,29808,4471.2,25336.8,16673.76,8663.04,34.191531685137825
ORD02015,2025-01-24,CUST0270,P004,3,15.0,Net Banking,Shipped,CMP003,2776,1530.45,8328,1249.2,7078.8,4591.35,2487.45,35.13943041193423
ORD02016,2025-02-04,CUST0940,P011,1,0.0,COD,Delivered,CMP006,7881,6026.38,7881,0.0,7881.0,6026.38,1854.62,23.53280040603984
ORD02017,2025-01-24,CUST0447,P018,1,25.0,Credit Card,Delivered,CMP004,6660,5091.78,6660,1665.0,4995.0,5091.78,-96.77999999999975,-1.9375375375375326
ORD02018,2025-01-28,CUST0874,P010,1,0.0,Net Banking,Delivered,CMP002,3310,2109.97,3310,0.0,3310.0,2109.97,1200.0300000000002,36.254682779456196
ORD02019,2025-01-16,CUST0222,P017,1,10.0,COD,Delivered,CMP005,4817,3075.17,4817,481.7,4335.3,3075.17,1260.13,29.066731252739142
ORD02020,2025-02-28,CUST0052,P015,2,0.0,UPI,Delivered,CMP004,5978,4066.66,11956,0.0,11956.0,8133.32,3822.6800000000003,31.972900635664104
ORD02021,2025-08-31,CUST0116,P006,3,10.0,COD,Cancelled,CMP002,4933,3611.45,14799,1479.9,13319.1,10834.349999999999,2484.750000000002,18.655539788724475
ORD02022,2025-07-26,CUST0538,P023,1,5.0,UPI,Delivered,CMP005,5137,3830.78,5137,256.85,4880.15,3830.78,1049.3699999999994,21.502822659139564
ORD02023,2025-09-28,CUST0565,P021,4,5.0,COD,Returned,CMP004,5045,2967.68,20180,1009.0,19171.0,11870.72,7300.280000000001,38.07980804339889
ORD02024,2025-09-06,CUST0877,P016,1,15.0,Net Banking,Delivered,CMP001,7713,5310.71,7713,1156.95,6556.05,5310.71,1245.3400000000001,18.995279169621952
ORD02025,2025-09-24,CUST0541,P015,1,0.0,COD,Delivered,CMP006,5978,4066.66,5978,0.0,5978.0,4066.66,1911.3400000000001,31.972900635664104
ORD02026,2025-07-12,CUST0019,P008,1,15.0,COD,Cancelled,CMP003,3129,1758.81,3129,469.35,2659.65,1758.81,900.8400000000001,33.8706220743331
ORD02027,2025-12-01,CUST0815,P009,2,10.0,Net Banking,Delivered,CMP004,1097,712.85,2194,219.4,1974.6,1425.7,548.8999999999999,27.798035045072417
ORD02028,2025-08-06,CUST0392,P011,2,25.0,UPI,Delivered,CMP003,7881,6026.38,15762,3940.5,11821.5,12052.76,-231.26000000000022,-1.9562661252802118
ORD02029,2025-04-25,CUST0791,P002,2,10.0,Net Banking,Delivered,CMP006,6053,3796.4,12106,1210.6,10895.4,7592.8,3302.5999999999995,30.31187473612717
ORD02030,2025-03-09,CUST0629,P013,2,0.0,Credit Card,Delivered,CMP004,6435,4995.55,12870,0.0,12870.0,9991.1,2878.8999999999996,22.369075369075368
ORD02031,2025-10-26,CUST0618,P004,1,0.0,COD,Delivered,CMP004,2776,1530.45,2776,0.0,2776.0,1530.45,1245.55,44.86851585014409
ORD02032,2025-11-21,CUST0419,P009,4,20.0,Credit Card,Returned,CMP006,1097,712.85,4388,877.6,3510.4,2851.4,659.0,18.77278942570647
ORD02033,2025-03-16,CUST0991,P005,1,20.0,Net Banking,Returned,CMP002,1046,807.54,1046,209.2,836.8,807.54,29.25999999999999,3.496653919694072
ORD02034,2025-04-13,CUST0309,P019,1,5.0,Net Banking,Delivered,CMP001,7745,4299.97,7745,387.25,7357.75,4299.97,3057.7799999999997,41.55862865685841
ORD02035,2025-10-24,CUST0739,P022,2,10.0,Debit Card,Delivered,CMP003,5915,3970.45,11830,1183.0,10647.0,7940.9,2706.1000000000004,25.416549262703114
ORD02036,2025-06-27,CUST0864,P003,1,10.0,Credit Card,Returned,CMP003,5857,3883.91,5857,585.7,5271.3,3883.91,1387.3900000000003,26.319693434257207
ORD02037,2025-08-03,CUST0186,P021,4,25.0,Debit Card,Delivered,CMP003,5045,2967.68,20180,5045.0,15135.0,11870.72,3264.2800000000007,21.567756854971922
ORD02038,2025-11-11,CUST0261,P003,1,20.0,Credit Card,Delivered,CMP004,5857,3883.91,5857,1171.4,4685.6,3883.91,801.6900000000005,17.109655113539365
ORD02039,2025-02-08,CUST0528,P006,2,25.0,Debit Card,Delivered,CMP004,4933,3611.45,9866,2466.5,7399.5,7222.9,176.60000000000036,2.386647746469361
ORD02040,2025-09-16,CUST0273,P010,2,20.0,Debit Card,Delivered,CMP003,3310,2109.97,6620,1324.0,5296.0,4219.94,1076.0600000000004,20.31835347432025
ORD02041,2025-07-23,CUST0160,P005,1,20.0,Credit Card,Delivered,CMP006,1046,807.54,1046,209.2,836.8,807.54,29.25999999999999,3.496653919694072
ORD02042,2025-01-07,CUST0870,P025,4,0.0,Net Banking,Delivered,CMP004,7392,5142.33,29568,0.0,29568.0,20569.32,8998.68,30.4338474025974
ORD02043,2025-02-18,CUST0762,P003,4,20.0,UPI,Shipped,CMP006,5857,3883.91,23428,4685.6,18742.4,15535.64,3206.760000000002,17.109655113539365
ORD02044,2025-01-26,CUST0224,P022,1,15.0,Net Banking,Delivered,CMP006,5915,3970.45,5915,887.25,5027.75,3970.45,1057.3000000000002,21.029287454626825
ORD02045,2025-06-10,CUST0256,P024,1,25.0,UPI,Cancelled,CMP001,972,537.49,972,243.0,729.0,537.49,191.51,26.270233196159122
ORD02046,2025-12-23,CUST0180,P007,1,10.0,Credit Card,Delivered,CMP004,5886,3178.13,5886,588.6,5297.4,3178.13,2119.2699999999995,40.00585192736059
ORD02047,2025-06-25,CUST0020,P022,1,0.0,COD,Delivered,CMP002,5915,3970.45,5915,0.0,5915.0,3970.45,1944.5500000000002,32.8748943364328
ORD02048,2025-03-20,CUST0624,P018,1,10.0,Net Banking,Delivered,CMP005,6660,5091.78,6660,666.0,5994.0,5091.78,902.2200000000003,15.052052052052057
ORD02049,2025-01-02,CUST0632,P023,1,15.0,Debit Card,Shipped,CMP005,5137,3830.78,5137,770.55,4366.45,3830.78,535.6699999999996,12.267860619038341
ORD02050,2025-05-12,CUST0706,P008,1,0.0,Net Banking,Delivered,CMP002,3129,1758.81,3129,0.0,3129.0,1758.81,1370.19,43.79002876318312
ORD02051,2025-10-03,CUST0468,P001,3,5.0,Credit Card,Delivered,CMP006,6748,4695.17,20244,1012.2,19231.8,14085.51,5146.289999999999,26.75927370292952
ORD02052,2025-04-27,CUST0623,P025,3,10.0,COD,Delivered,CMP004,7392,5142.33,22176,2217.6,19958.4,15426.99,4531.410000000002,22.704274891774897
ORD02053,2025-06-13,CUST0210,P004,4,5.0,COD,Delivered,CMP006,2776,1530.45,11104,555.2,10548.8,6121.8,4426.999999999999,41.966858789625356
ORD02054,2025-10-15,CUST0513,P024,4,5.0,Net Banking,Delivered,CMP002,972,537.49,3888,194.4,3693.6,2149.96,1543.6399999999999,41.79228936538878
ORD02055,2025-01-28,CUST0058,P007,1,0.0,Net Banking,Delivered,CMP006,5886,3178.13,5886,0.0,5886.0,3178.13,2707.87,46.005266734624534
ORD02056,2025-11-29,CUST0093,P014,3,20.0,Net Banking,Returned,CMP004,6801,4221.32,20403,4080.6,16322.4,12663.96,3658.4400000000005,22.413615644758128
ORD02057,2025-01-01,CUST0221,P013,2,15.0,Credit Card,Delivered,CMP003,6435,4995.55,12870,1930.5,10939.5,9991.1,948.3999999999996,8.669500434206313
ORD02058,2025-07-07,CUST0723,P010,2,0.0,UPI,Delivered,CMP005,3310,2109.97,6620,0.0,6620.0,4219.94,2400.0600000000004,36.254682779456196
ORD02059,2025-02-25,CUST0940,P023,1,15.0,UPI,Returned,CMP004,5137,3830.78,5137,770.55,4366.45,3830.78,535.6699999999996,12.267860619038341
ORD02060,2025-02-04,CUST0232,P018,1,15.0,Debit Card,Delivered,CMP004,6660,5091.78,6660,999.0,5661.0,5091.78,569.2200000000003,10.055113937466883
ORD02061,2025-04-22,CUST0774,P001,4,0.0,Credit Card,Cancelled,CMP002,6748,4695.17,26992,0.0,26992.0,18780.68,8211.32,30.421310017783043
ORD02062,2025-10-13,CUST0364,P004,1,5.0,COD,Delivered,CMP005,2776,1530.45,2776,138.8,2637.2,1530.45,1106.7499999999998,41.966858789625356
ORD02063,2025-11-06,CUST0615,P016,3,10.0,Debit Card,Cancelled,CMP004,7713,5310.71,23139,2313.9,20825.1,15932.130000000001,4892.9699999999975,23.49554143797628
ORD02064,2025-02-05,CUST0562,P016,1,10.0,COD,Delivered,CMP005,7713,5310.71,7713,771.3,6941.7,5310.71,1630.9899999999998,23.495541437976286
ORD02065,2025-08-05,CUST0374,P018,3,15.0,COD,Delivered,CMP002,6660,5091.78,19980,2997.0,16983.0,15275.34,1707.6599999999999,10.055113937466878
ORD02066,2025-03-21,CUST0622,P008,4,5.0,Net Banking,Delivered,CMP002,3129,1758.81,12516,625.8,11890.2,7035.24,4854.960000000001,40.831609224403294
